SMILES,Title,Actividad,IC50
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCC[C@H]1C(=O)NCc1cncc(c1)-c1ccc(OC(F)(F)F)cc1,BD-166,1,2.8
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1cccc(OCc2ccnc(c2)C(F)(F)F)c1,BD-167,1,2.8
Cc1cc(=O)nc2ccn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)n12,BD-168,1,2.8
Clc1cccc(c1)N1C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2ncc3ncccc3c2=O)n1,BD-169,1,2.88
FC(F)(F)c1cnc(cn1)-c1cccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-170,1,2.9
FC(F)(F)Oc1ccc(cc1)-c1cc(CNC(=O)C2CCCN2S(=O)(=O)c2cc3ccccc3o2)ccn1,BD-171,1,2.9
Cc1cnn2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3cccc(F)c3)c(=O)c12,BD-172,1,2.9
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(Cl)c3)c(=O)c12,BD-173,1,2.9
C[C@H](N(C)S(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F,BD-174,1,2.9
Nc1nc2ncccc2c(=O)n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(F)cc1,BD-175,1,2.9
Cc1oc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1cc(F)cc(c1)C(F)(F)F,BD-176,1,2.93
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(nc1)N1CC2C(C1)C2(F)F)n1cnc2n(C)c(=O)n(CC#N)c(=O)c12,BD-177,1,3
C[C@@H](C(=O)Nc1csc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-178,1,3
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cccc(n3)-c3ccc(nc3)N3CC4CC4C3)c2c1=O,BD-179,1,3
CCN(CC)c1ncc(cn1)-c1nc(NC(=O)[C@H](C)n2cnc3n(C)c(=O)n(CC(=O)CC)c(=O)c23)cs1,BD-180,1,3
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(nc1)N1CCC[C@@H]1C(F)(F)F)n1cnc2n(C)c(=O)n(CC#N)c(=O)c12,BD-181,1,3
C[C@@H](C(=O)Nc1csc(n1)-c1cnc(nc1)N1CC2C(C1)C2(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-182,1,3
COc1cccc(c1)C1NC(=S)N(C)C2=C1C(=O)c1ccccc21,BD-183,1,3
CCN([C@@H](C)C(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1cc2cc(F)ccc2o1,BD-184,1,3
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1cncc(c1)-c1ccc(cc1)C(F)(F)F,BD-185,1,3
FC(F)(F)c1ccc(nn1)-c1cccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-186,1,3
Fc1ccc(cc1)S(=O)(=O)N1C[C@@H]2C[C@@H]2[C@H]1C(=O)NCc1cc(ccc1F)-c1cnc(nc1)C(F)(F)F,BD-187,1,3
O=C(NCc1cccc(OCc2ccc(cc2)C#N)c1)[C@@H]1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-188,1,3
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccc(F)cc3)c(=O)c12,BD-189,1,3
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=S)c12,BD-190,1,3
Cc1ncc(cc1C(F)(F)F)-c1cccc(NC(=O)Cn2cnc3n(C)c(=O)n(Cc4ccon4)c(=O)c23)n1,BD-191,1,3
COCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3csc(n3)-c3cnc(nc3)N3CC4C(C3)C4(F)F)c2c1=O,BD-192,1,3
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3csc(n3)-c3cnc(nc3)N3CC4CC4C3)c2c1=O,BD-193,1,3
COCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cccc(n3)-c3cnc(nc3)N3CC4C(C3)C4(F)F)c2c1=O,BD-194,1,3
C[C@@H](C(=O)Nc1cccc(n1)-c1cncc(c1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-195,1,3
CC(=O)Cn1c(=O)n(C)c2ncn(CC(=O)Nc3cccc(n3)-c3cnc(nc3)N3CCC[C@H]3C(F)(F)F)c2c1=O,BD-196,1,3
CC(=O)Cn1c(=O)n(C)c2nc(C)n(CC(=O)Nc3cccc(n3)-c3cnc(nc3)N3CCC[C@H]3C(F)(F)F)c2c1=O,BD-197,1,3
Cc1cc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4csc(n4)-c4cnc(c(C)c4)C(F)(F)F)c3c2=O)no1,BD-198,1,3
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cncc(n3)-c3cnc(nc3)N3CC4C(C3)C4(F)F)c2c1=O,BD-199,1,3
C[C@@H](C(=O)Nc1csc(n1)-c1ccc(nc1)N1CC2C(C1)C2(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-200,1,3
C[C@@H](C(=O)Nc1ccnc(n1)-c1cnc(c(C)c1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-201,1,3
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3csc(n3)-c3cnc(C)c(Cl)c3)c2c1=O,BD-202,1,3
C[C@@H](C(=O)Nc1csc(n1)-c1cnc(c(C)c1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-203,1,3
C[C@@H](C(=O)Nc1csc(n1)-c1cnc(C)c(c1)C(F)(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-204,1,3
C[C@@H](C(=O)Nc1ccnc(n1)-c1cnc(C)c(c1)C(F)(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-205,1,3
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(C)c(c1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3nc(C)no3)c(=O)c12,BD-206,1,3
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(C)c(c1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3ccon3)c(=O)c12,BD-207,1,3
Cn1cnc2ccn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-208,1,3.06
Cn1nnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccccc3)c(=O)c12,BD-209,1,3.1
O=S(=O)(N1CCC[C@H]1C(=S)NCc1ccnc(c1)-c1ccc(cc1)C#N)c1cc2ccccc2o1,BD-210,1,3.1
Oc1ccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)cc1-c1ccc(nn1)C(F)(F)F,BD-211,1,3.1
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccc4ncsc4c3)c(=O)c12,BD-212,1,3.1
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3cccc(F)c3F)c(=O)c12,BD-213,1,3.1
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-214,1,3.1
Cn1cnc2c(nn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12)C#N,BD-215,1,3.1
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(F)cc(F)c3)c(=O)c12,BD-216,1,3.1
Cn1cnc2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3cccc(F)c3)c(=O)c12,BD-217,1,3.1
Cc1oc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1ccc(Cl)c(c1)C(F)(F)F,BD-218,1,3.18
Cn1ncc2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-219,1,3.19
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CC[C@H]1C(=O)NCc1cc(ncn1)-c1ccc(OC(F)(F)F)cc1,BD-220,1,3.2
Cc1cncc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-221,1,3.2
FC(F)(F)Oc1ccc(cc1)-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)ncn1,BD-222,1,3.2
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1cc(OC(F)(F)F)ccc1F,BD-223,1,3.2
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCCC1C(=O)NCc1cncc(c1)-c1ccc(cn1)C(F)(F)F,BD-224,1,3.3
CN(CC(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1cc2cc(F)ccc2o1,BD-225,1,3.3
CC(C)COc1c(Cl)cc(cc1Cl)-c1csc(NC(=O)Cc2c(C)oc3n(C)c(=O)n(C)c(=O)c23)n1,BD-226,1,3.34
Cn1c2occ(CC(=O)Nc3nc(cs3)-c3cc(F)c(CCC(F)(F)F)c(F)c3)c2c(=O)n(C)c1=O,BD-227,1,3.38
FC(F)(F)c1ccc(cn1)-c1cc(CNC(=O)C2CCCN2S(=O)(=O)c2cc3ccccc3o2)ccn1,BD-228,1,3.4
Cn1nnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c(=O)c12,BD-229,1,3.4
Cc1cnn2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccccc3)c(=O)c12,BD-230,1,3.5
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCC[C@H]1C(=O)NCc1cc(ccn1)-c1cnc(cn1)C(F)(F)F,BD-231,1,3.5
Nc1ccc2c(cnn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c2=O)n1,BD-232,1,3.5
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCC[C@H]1C(=O)NCc1ccnc(c1)-c1cnc(nc1)C(F)(F)F,BD-233,1,3.5
Cn1c2occ(CC(=O)Nc3nc(cs3)-c3cc(F)c(OCC(F)(F)F)c(Cl)c3)c2c(=O)n(C)c1=O,BD-234,1,3.54
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cc(nc(c1)-c1cnc(nc1)C(F)(F)F)C1CC1,BD-235,1,3.55
Cn1nnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(Cl)c3)c(=O)c12,BD-236,1,3.6
CC(C)n1c(=O)c(CNC(=O)[C@@H]2C=CCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cn(-c2ccc(cc2)C(F)(F)F)c1=O,BD-237,1,3.6
Cc1ccnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c(=O)c12,BD-238,1,3.6
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)c(Cl)c3)c(=O)c12,BD-239,1,3.6
Cc1oc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1cc(F)c(OCC(C)(C)C)c(F)c1,BD-240,1,3.63
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-241,1,3.69
CC(C)COc1nc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)cc(n1)-c1ccc(cc1)C(F)(F)F,BD-242,1,3.7
Cn1c(N)nc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccccc3)c(=O)c12,BD-243,1,3.8
Nc1nc2nccnc2n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1,BD-244,1,3.8
FC(F)(F)c1ccc(cc1)-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cnccc3o2)ncn1,BD-245,1,3.8
C[C@H](N(CC#C)S(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1ccnc(c1)-c1ccc(cc1O)C(F)(F)F,BD-246,1,3.8
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cc(ncc1Br)-c1cnc(nc1)C(F)(F)F,BD-247,1,3.82
Cc1nc2ncn(C)c2c(=O)n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1,BD-248,1,3.9
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccc(F)c(F)c3)c(=O)c12,BD-249,1,3.9
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(F)c(F)c3)c(=O)c12,BD-250,1,3.9
Nc1ccc2c(ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c2=O)n1,BD-251,1,3.9
Cn1c2c(ccc1=O)ncn(Cc1nc(no1)[C@@H]1[C@H]3CN(C[C@@H]13)c1cccc(Cl)c1)c2=O,BD-252,1,3.97
CCc1sc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1cc(F)c(OCC(F)(F)F)c(F)c1,BD-253,1,3.98
COCCCOc1cccc(c1)[C@H]1NC(=S)N=C2C1C(=O)c1ccccc21,BD-254,1,4
OC1(CCN(CC1)C(CNC(=O)C1(CCCCC1)c1ccc(F)cc1)Cc1ccccc1)C(F)(F)F,BD-255,1,4
C[C@@H](C(=O)Nc1csc(n1)-c1cnc(nc1)N1CCC[C@@H]1C(F)(F)F)n1cnc2n(C)c(=O)n(CC#N)c(=O)c12,BD-256,1,4
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3ccnc(n3)-c3ccc(nc3)N3CC4CC4C3)c2c1=O,BD-257,1,4
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(nc1)N1CCC[C@H]1C(F)(F)F)n1cnc2n(C)c(=O)n(CC#N)c(=O)c12,BD-258,1,4
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cncc(n3)-c3ccc(nc3)N3CC4CC4C3)c2c1=O,BD-259,1,4
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(nc1)N1CC2C(C1)C2(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-260,1,4
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-261,1,4
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cccc(n3)-c3cnc(C)c(c3)C(F)(F)F)c2c1=O,BD-262,1,4
C[C@@H](C(=O)Nc1cncc(n1)-c1cnc(C)c(c1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-263,1,4
Fc1ccc(cc1)-c1cccc(CNC(=O)C2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)c1,BD-264,1,4
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cncc(n3)-c3ccc(nc3)N3CC4C(C3)C4(F)F)c2c1=O,BD-265,1,4
FC(F)(F)c1ccc(cn1)-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)ncn1,BD-266,1,4
FC(F)(F)c1ncc(cn1)-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)ncn1,BD-267,1,4
Fc1cccc2oc(cc12)S(=O)(=O)N1CCCC1C(=O)NCc1ccnc(c1)-c1ccc(cc1)C(F)(F)F,BD-268,1,4
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ccc1Cl)-c1cnc(nc1)C(F)(F)F,BD-269,1,4
C[C@H]1CC[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1ccnc(c1)-c1cnc(nc1)C(F)(F)F,BD-270,1,4
CC(=O)Cn1c(=O)n(C)c2ncn(CC(=O)Nc3csc(n3)-c3cnc(C)c(c3)C(F)(F)F)c2c1=O,BD-271,1,4
F[C@H]1CCN([C@@H]1C(=O)NCc1cc(F)cc(c1)-c1cnc(cn1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-272,1,4
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(nc1)N1CC2CC2C1)n1cnc2n(C)c(=O)n(Cc3nc(C)no3)c(=O)c12,BD-273,1,4
C[C@@H](C(=O)Nc1ccnc(n1)-c1cnc(c(C)c1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3nc(C)no3)c(=O)c12,BD-274,1,4
COCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3csc(n3)-c3ccc(nc3)N3CC4C(C3)C4(F)F)c2c1=O,BD-275,1,4
CC#CCn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3csc(n3)-c3ccc(nc3)N3CC4CC4C3)c2c1=O,BD-276,1,4
Clc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2ccn3c(cccc3=O)c2=O)n1,BD-277,1,4
Cc1nc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4csc(n4)-c4cnc(C)c(c4)C(F)(F)F)c3c2=O)no1,BD-278,1,4
Cc1cc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4cccc(n4)-c4cnc(C)c(c4)C(F)(F)F)c3c2=O)no1,BD-279,1,4
CC(=O)Cn1c(=O)n(C)c2ncn(CC(=O)Nc3cccc(n3)-c3cnc(C)c(c3)C(F)(F)F)c2c1=O,BD-280,1,4
Cc1cnn2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-281,1,4.01
Cc1oc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1ccc(c(F)c1F)C(F)(F)F,BD-282,1,4.02
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc4ccccc4c3)c(=O)c12,BD-283,1,4.09
Cn1nnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccccc3)c(=O)c12,BD-284,1,4.1
CCN(CC(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1cc2cc(F)ccc2o1,BD-285,1,4.1
Cc1nc2ncn(C)c2c(=O)n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1,BD-286,1,4.1
FC(F)(F)c1ccc(nc1)-c1ccnc(CNC(=O)C2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-287,1,4.1
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=S)c12,BD-288,1,4.16
Cc1oc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1cc(F)c(c(F)c1)C(F)(F)F,BD-289,1,4.16
CCN([C@@H](C)C(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F)S(=O)(=O)c1cc2cc(F)ccc2o1,BD-290,1,4.2
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cc(nc(OCC(F)(F)F)n1)-c1cnc(nc1)C(F)(F)F,BD-291,1,4.24
FC(F)(F)c1ccc(cc1)-c1cc(CNC(=O)C2CCCN2S(=O)(=O)c2cc3ccccc3o2)nc(OCc2ccccc2)n1,BD-292,1,4.3
FC(F)(F)c1ccc(Oc2cccc(CNC(=O)[C@@H]3CCCN3S(=O)(=O)c3cc4cnccc4o3)c2)cc1,BD-293,1,4.3
Nc1ccc2c(ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(F)c3)c2=O)n1,BD-294,1,4.3
Cc1ccc(=O)n2ccn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-295,1,4.3
FC(F)(F)c1ccc(nn1)-c1ccnc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-296,1,4.3
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-297,1,4.3
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CCC[C@H]1C(=O)NCc1cccc(OCC2CCCOC2)c1,BD-298,1,4.3
Cn1c2snc(CC(=O)Nc3nc(cs3)-c3cc(F)cc(c3)C(F)(F)F)c2c(=O)n(C)c1=O,BD-299,1,4.4
Oc1cc(ccc1-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cnccc3o2)ccn1)C(F)(F)F,BD-300,1,4.4
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc4oncc4c3)c(=O)c12,BD-301,1,4.4
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(Cl)c3F)c(=O)c12,BD-302,1,4.4
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CC[C@H]1C(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F,BD-303,1,4.4
Nc1nn2c(ncc2c(=O)n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1)C(F)(F)F,BD-304,1,4.48
Cc1oc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1ccc(F)c(c1F)C(F)(F)F,BD-305,1,4.52
C[C@H](N(CC#C)S(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1ccnc(c1)-c1ccc(nc1)C(F)(F)F,BD-306,1,4.6
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccc(F)cc3F)c(=O)c12,BD-307,1,4.6
Cc1ncn2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-308,1,4.6
Fc1ccc2oc(cc2c1)S(=O)(=O)N1CC[C@H]1C(=O)NCc1cccc(c1)-c1cnc(cn1)C(F)(F)F,BD-309,1,4.6
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cc(Cl)nc(c1)-c1cnc(nc1)C(F)(F)F,BD-310,1,4.64
Cn1nnc2ccn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-311,1,4.65
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F,BD-312,1,4.7
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccccc3F)c(=O)c12,BD-313,1,4.7
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-314,1,4.71
Cc1ccnc2ncn(Cc3nn([C@@H]4CC[C@H](C4)c4ccc(F)cc4)c(=O)o3)c(=O)c12,BD-315,1,4.76
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(F)c3)c(=O)c12,BD-316,1,4.8
Cc1cc(nc2ncn(Cc3nn([C@H]4C[C@@H](C4)c4ccc(Cl)cc4)c(=O)o3)c(=O)c12)C#N,BD-317,1,4.84
Cc1oc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)Nc1nc(cs1)-c1ccc(F)c(OC(F)(F)F)c1,BD-318,1,4.84
Cn1c2scc(CC(=O)Nc3nc(cs3)-c3ccc(F)c(c3F)C(F)(F)F)c2c(=O)n(C)c1=O,BD-319,1,4.84
Fc1ccc(cc1)S(=O)(=O)N1C2CC(C2)[C@H]1C(=O)NCc1cn(nc1C(F)(F)F)-c1cnc(nc1)C(F)(F)F,BD-320,1,4.84
Clc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2ncc3ncccc3c2=O)n1,BD-321,1,4.9
Cn1nnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-322,1,4.9
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc(F)c(F)c3)c(=O)c12,BD-323,1,4.9
COCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cncc(n3)-c3ccc(nc3)N3CC4CC4C3)c2c1=O,BD-324,1,5
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(N)=O)c2c1=O,BD-325,1,5
CC#CCn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cncc(n3)-c3cnc(nc3)N3CC4CC4C3)c2c1=O,BD-326,1,5
C[C@H]1[C@H](F)C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncc1Cl)-c1cnc(nc1)C(F)(F)F,BD-327,1,5
C[C@H]1[C@H](F)C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(nc(n1)C1CC1)-c1cnc(nc1)C(F)(F)F,BD-328,1,5
C[C@@H](C(=O)Nc1ccnc(n1)-c1cnc(nc1)N1CC2CC2C1)n1cnc2n(C)c(=O)n(CC#N)c(=O)c12,BD-329,1,5
Cc1cc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4cccc(n4)-c4cnc(c(C)c4)C(F)(F)F)c3c2=O)no1,BD-330,1,5
Cc1noc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4cccc(n4)-c4cnc(c(C)c4)C(F)(F)F)c3c2=O)n1,BD-331,1,5
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3cccc(n3)-c3ccc(nc3)N3CC4C(C3)C4(F)F)c2c1=O,BD-332,1,5
CCC(=O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3ccnc(n3)-c3ccc(nc3)N3CC4C(C3)C4(F)F)c2c1=O,BD-333,1,5
C[C@@H](C(=O)Nc1csc(n1)-c1cnc(c(C)c1)C(F)(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-334,1,5
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(C)c(c1)C(F)(F)F)n1cnc2n(C)c(=O)n(CC(C)=O)c(=O)c12,BD-335,1,5
C[C@@H](C(N)=O)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-336,1,5
Cc1ccnc2ncn(Cc3nn(C[C@H](F)c4ccc(Cl)cc4)c(=O)o3)c(=O)c12,BD-337,1,5
